# time, phase, observation, A, B, F
1.194375000000000020e-01 5.753041546886315416e+00 6.099056992888056694e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.195000000000000090e-01 5.811946409141121705e+00 6.640112743185982991e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.195625000000000021e-01 5.870851271395927995e+00 7.158135405655670080e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.196250000000000091e-01 5.929756133650734284e+00 7.651328073837372346e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.196875000000000022e-01 5.988660995905540574e+00 8.117979971049755772e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.197500000000000092e-01 6.047565858160361074e+00 8.556472384697304534e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.198125000000000023e-01 6.106470720415167364e+00 8.965284281227189345e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.198750000000000093e-01 6.165375582669973653e+00 9.342997582260101908e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.199375000000000024e-01 6.224280444924779943e+00 9.688302083591225911e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.199999999999999956e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.200625000000000026e-01 5.890486225480628946e-02 1.027701012010309389e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.201249999999999957e-01 1.178097245096125789e-01 1.051837155683843283e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.201875000000000027e-01 1.767145867644330792e-01 1.072324708057071252e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.202499999999999958e-01 2.356194490192251578e-01 1.089092602325626880e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.203125000000000028e-01 2.945243112740456581e-01 1.102082674359440517e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.203749999999999959e-01 3.534291735288519476e-01 1.111249864461230530e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.204375000000000029e-01 4.123340357836582371e-01 1.116562373668706254e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.204999999999999960e-01 4.712388980384645265e-01 1.118001774058141384e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.205625000000000030e-01 5.301437602932850268e-01 1.115563072666783562e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.206249999999999961e-01 5.890486225480771054e-01 1.109254728812347768e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.206875000000000031e-01 6.479534848028976057e-01 1.099098624749492270e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.207499999999999962e-01 7.068583470577038952e-01 1.085129989765122538e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.208125000000000032e-01 7.657632093125101846e-01 1.067397277975737468e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.208749999999999963e-01 8.246680715673164741e-01 1.045962000250786339e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.209375000000000033e-01 8.835729338221369744e-01 1.020898510845010598e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.209999999999999964e-01 9.424777960769290530e-01 9.922937494799514146e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.210625000000000034e-01 1.001382658331749553e+00 9.602469397691418829e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.211249999999999966e-01 1.060287520586555843e+00 9.248692450333531045e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.211875000000000036e-01 1.119192382841362132e+00 8.862833826994540587e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.212499999999999967e-01 1.178097245096168422e+00 8.446231986207360931e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.213125000000000037e-01 1.237002107350988922e+00 8.000332027951264635e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.213749999999999968e-01 1.295906969605781001e+00 7.526680680919051181e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.214375000000000038e-01 1.354811831860601501e+00 7.026920937254842459e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.214999999999999969e-01 1.413716694115407790e+00 6.502786353377989492e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.215625000000000039e-01 1.472621556370214080e+00 5.956095036656604558e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.216249999999999970e-01 1.531526418625020369e+00 5.388743338794338422e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.216875000000000040e-01 1.590431280879840870e+00 4.802699277803960110e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.217499999999999971e-01 1.649336143134632948e+00 4.199995711387278230e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.218125000000000041e-01 1.708241005389453449e+00 3.582723285398170532e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.218749999999999972e-01 1.767145867644259738e+00 2.953023181854858015e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.219375000000000042e-01 1.826050729899066027e+00 2.313079691649733149e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.219999999999999973e-01 1.884955592153872317e+00 1.665112637726333666e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.220625000000000043e-01 1.943860454408692817e+00 1.011369675002429247e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.221249999999999974e-01 2.002765316663484896e+00 3.541184937512181774e-02 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.221875000000000044e-01 2.061670178918305396e+00 -3.043610465182411406e-02 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.222499999999999976e-01 2.120575041173111686e+00 -9.617848253890409760e-02 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.223125000000000046e-01 2.179479903427917975e+00 -1.615872384648542326e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.223749999999999977e-01 2.238384765682724264e+00 -2.264354838694577765e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.224375000000000047e-01 2.297289627937544765e+00 -2.904982744799923244e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.224999999999999978e-01 2.356194490192336843e+00 -3.535533905932651821e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.225625000000000048e-01 2.415099352447157344e+00 -4.153821079069598410e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.226249999999999979e-01 2.474004214701963633e+00 -4.757699562258294046e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.226875000000000049e-01 2.532909076956769923e+00 -5.345074634117066292e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.227499999999999980e-01 2.591813939211576212e+00 -5.913908819961146701e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.228125000000000050e-01 2.650718801466396712e+00 -6.462228959353641944e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.228749999999999981e-01 2.709623663721188791e+00 -6.988133050563604121e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.229375000000000051e-01 2.768528525976009291e+00 -7.489796848192320500e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.229999999999999982e-01 2.827433388230815581e+00 -7.965480191076811378e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.230625000000000052e-01 2.886338250485621870e+00 -8.413533038526803676e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.231249999999999983e-01 2.945243112740428160e+00 -8.832401193951642249e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.231875000000000053e-01 3.004147974995248660e+00 -9.220631696025988200e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.232499999999999984e-01 3.063052837250040739e+00 -9.576877858692011136e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.233125000000000054e-01 3.121957699504861239e+00 -9.899903942517528366e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.233749999999999986e-01 3.180862561759667528e+00 -1.018858944120258236e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.234375000000000056e-01 3.239767424014473818e+00 -1.044193296836976925e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.234999999999999987e-01 3.298672286269280107e+00 -1.065905573115252247e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.235625000000000057e-01 3.357577148524100608e+00 -1.083920457853400299e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.236249999999999988e-01 3.416482010778892686e+00 -1.098175461386182938e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.236875000000000058e-01 3.475386873033713186e+00 -1.108621136247725403e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.237499999999999989e-01 3.534291735288519476e+00 -1.115221248693831768e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.238125000000000059e-01 3.593196597543325765e+00 -1.117952904388892499e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.238749999999999990e-01 3.652101459798132055e+00 -1.116806627821274711e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.239375000000000060e-01 3.711006322052952555e+00 -1.111786395171785458e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.239999999999999991e-01 3.769911184307744634e+00 -1.102909620521185241e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.240625000000000061e-01 3.828816046562565134e+00 -1.090207095444558405e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.241249999999999992e-01 3.887720908817371424e+00 -1.073722882202155837e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.241875000000000062e-01 3.946625771072177713e+00 -1.053514160897095264e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.242499999999999993e-01 4.005530633326984002e+00 -1.029651031130200067e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.243125000000000063e-01 4.064435495581804503e+00 -1.002216268839920321e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.243749999999999994e-01 4.123340357836596581e+00 -9.713050391708788478e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.244375000000000064e-01 4.182245220091417082e+00 -9.370245663668775871e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.244999999999999996e-01 4.241150082346223371e+00 -8.994937618337290886e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.245625000000000066e-01 4.300054944601029661e+00 -8.588428116617088381e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.246249999999999997e-01 4.358959806855835950e+00 -8.152127250387366519e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.246875000000000067e-01 4.417864669110656450e+00 -7.687548451205589162e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.247499999999999998e-01 4.476769531365448529e+00 -7.196303240547495816e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.248125000000000068e-01 4.535674393620269029e+00 -6.680095639792957840e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.248749999999999999e-01 4.594579255875075319e+00 -6.140716259352982931e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.249375000000000069e-01 4.653484118129881608e+00 -5.580036087435465975e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.250000000000000000e-01 4.712388980384687898e+00 -5.000000000000019984e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.250624999999999931e-01 4.771293842639494187e+00 -4.402620014411733340e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.251250000000000140e-01 4.830198704894314687e+00 -3.789968310196175083e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.251875000000000071e-01 4.889103567149120977e+00 -3.164170041105857090e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.252500000000000002e-01 4.948008429403927266e+00 -2.527395963429296954e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.253124999999999933e-01 5.006913291658719345e+00 -1.881854906116570691e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.253750000000000142e-01 5.065818153913554056e+00 -1.229786108837352399e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.254375000000000073e-01 5.124723016168360346e+00 -5.734514545541569142e-02 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.255000000000000004e-01 5.183627878423152424e+00 8.487237645355694138e-03 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.255624999999999936e-01 5.242532740677958714e+00 7.429018038907886368e-02 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.256250000000000144e-01 5.301437602932793425e+00 1.398354268683488222e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.256875000000000075e-01 5.360342465187585503e+00 2.048956150672186505e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.257500000000000007e-01 5.419247327442391793e+00 2.692450655301664719e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.258124999999999938e-01 5.478152189697198082e+00 3.326605641941723368e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.258750000000000147e-01 5.537057051952018583e+00 3.949221366692230450e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.259375000000000078e-01 5.595961914206824872e+00 4.558138112809200226e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.260000000000000009e-01 5.654866776461631162e+00 5.151243682287142134e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.260624999999999940e-01 5.713771638716423240e+00 5.726480722607737439e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
